date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AGG,AGGHYG,AM,AMD,AMGN,AMT,AMZN,AMZU,ANET,AVB,AVGO,AXP,BA,BABA,BAC,BIGGQ,BIL,BKNG,BLK,BLOK,BMY,BND,BNDX,BTC-USD,BX,BZFD,C,CAT,CCI,CEG,CL,CMG,COIN,COST,CRM,CRWD,CTM,CVNA,CVS,CVX,D,DE,DHR,DIA,DJT,DLR,DOGE,DUK,ED,EMB,EOG,EQIX,ETHA,ETHW,ETN,EU,EXC,EXR,F,FNDA,FTSE,GC=F,GDXG,GE,GIS,GLD,GME,GOOG,GOOGL,GOVT,GOVY,GS,HD,HIMX,HON,HYG,IBM,IEF,IMST,INTU,IWM,JNJ,JNK,JPM,KMB,KMI,KO,KWEB,LI,LLY,LMT,LOW,LPRO,LQD,LYFT,MBB,MCD,MCHB,MDLZ,META,MGTN,MO,MOH,MPC,MRK,MS,MSFD,MSFT,MTRX,NDX,NEE,NFG,NKE,NOC,NRGU,NVDA,O,OILD,OPY,ORCL,OXY,PANW,PBRG,PCG,PEG,PEP,PFE,PG,PGR,PLD,PLTR,PM,PSA,PSX,PXD,PYPL,QQQ,RKT,RTX,RUT,SBUX,SCHP,SCHW,SCO,SH,SHY,SLB,SO,SOFI,SOXL,SPG,SPGI,SPX,SPXS,SPY,SPYU,SQQQ,SRE,STX,TCEHY,TEM,TGT,TIP,TJX,TLT,TMO,TMUS,TSLA,TSLL,TSM,UCO,UNH,UNP,UPLD,UPS,USBC,V,VCSH,VELO,VICI,VIX,VLO,VOO,VST,VTI,VTV,VWO,VXUS,WELL,WFC,WGMI,WM,WMB,WMT,XEL,XLB,XLC,XLE,XLF,XLG,XLI,XLK,XLP,XLRE,XLRSR,XLU,XLV,XLY,XOM,XRT,XSP,XYZ,ZSL,^TNX
2023-05-12,170.1842,132.1478,105.2750,104.0408,264.6407,335.4500,82.0350,88.9183,,8.7831,95.2600,212.0508,180.5340,110.2600,16.0710,34.6575,161.9293,60.6522,142.7682,200.7000,81.0470,25.0608,8.3000,79.8048,103.3030,601.0973,17.7441,59.2403,65.9915,42.8440,26804.9902,75.5121,2.1600,41.1959,200.2731,98.9111,78.3605,76.3699,40.9126,57.3400,484.2810,198.8900,130.2300,0.9450,2.1000,61.0382,137.9453,47.5861,358.6939,198.3212,316.7394,13.5200,88.0157,,87.5809,89.0376,72.8735,99.3510,694.0180,,,162.1469,2.3000,37.6517,134.6198,9.6629,22.1807,,2014.5000,,77.6147,79.6974,186.8100,20.6900,116.9598,116.5467,21.1941,,296.8725,269.2881,5.4613,172.0321,62.3095,111.5110,89.3825,,418.7582,166.6522,147.0376,74.8213,125.2407,128.7890,14.4248,58.6253,24.0005,29.4400,426.0016,415.8707,191.7056,9.5100,94.8965,8.1900,83.8573,276.3395,5.6271,71.6229,231.9895,,36.1233,298.7100,103.0180,106.8567,74.8780,17.1729,301.8223,5.6200,13340.1797,71.4197,46.9383,113.5679,417.4756,,28.3149,52.4968,304.8000,35.1999,94.4529,55.1726,99.6500,,17.2007,57.7738,177.2497,30.9907,144.2838,121.9276,113.7592,9.5000,83.2330,261.7894,83.7882,,61.3619,319.3651,7.6840,89.9110,,99.0270,24.1147,46.9163,27.9800,51.8846,73.5633,40.8311,66.5559,5.0200,13.7395,90.7550,350.6524,,155.6099,396.0755,,576.6630,69.6888,53.1535,40.2872,,140.4727,100.4214,76.1653,92.2315,519.8135,138.5689,167.9800,7.9532,79.8137,22.7500,463.0878,185.7464,2.8900,145.3059,46.8000,226.1578,67.6501,987.0000,26.9610,,100.9048,363.2171,23.6325,196.1435,127.5616,36.0211,50.5496,73.9554,34.7861,9.6366,161.6403,25.8388,49.3841,62.1587,36.8195,57.7823,35.6066,30.3925,31.1085,94.1709,73.9275,71.0731,33.4524,,31.4860,125.7477,72.1279,95.5094,58.4271,,55.5600,744.8000,3.4630
2023-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26784.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26930.6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,169.6911,131.6449,105.7800,103.4287,264.9463,345.6700,80.6298,88.6946,,8.8166,97.4000,212.5788,176.1804,111.2000,16.3144,34.4950,160.5633,61.4834,144.7660,202.7700,83.8960,25.5789,8.0900,79.8135,103.9018,600.7712,18.4402,59.3360,65.8214,42.8353,27192.6934,75.7581,2.1880,41.7398,201.9457,96.5462,78.7726,75.5315,40.9424,60.7700,482.3307,200.3880,135.5500,0.9010,2.3160,61.2785,138.4561,47.2240,355.0779,197.9722,317.2810,13.3800,89.1760,,86.5744,88.1072,72.5570,100.1787,694.9849,,,163.4357,2.2400,36.7589,133.4624,9.6381,22.4395,,2018.0000,,80.1285,79.4160,187.2100,21.6200,116.0076,115.5549,21.1488,,299.2606,267.4988,5.5565,172.6452,62.2927,111.9831,89.1849,,417.3774,168.6881,145.9127,74.8377,126.2961,128.0767,14.3390,58.4698,25.3891,30.0000,426.0801,416.9132,190.0928,9.6300,94.3884,8.5400,83.6710,276.1156,5.8987,71.4849,237.0001,,36.0363,292.9500,103.7212,106.1543,75.3869,17.1595,302.3009,6.3200,13413.5098,71.0350,46.9928,113.2089,418.0560,,28.9274,52.4207,298.9000,35.2189,93.8834,55.5810,96.5000,,16.8261,56.6330,175.5777,30.8330,144.3301,120.6209,113.8592,9.5200,83.1280,260.0205,84.6870,,61.9190,321.0944,7.7787,90.5761,,99.5122,24.0785,48.8336,27.1400,51.7120,73.5723,41.3222,65.7120,4.7700,14.8077,91.2499,352.7407,,154.0211,397.4420,,567.7100,68.4340,56.3758,43.2743,,142.7666,100.2745,76.4160,91.2761,518.8524,139.0496,166.3500,7.8402,81.9470,23.4400,458.9682,186.3531,2.9400,145.6077,47.2000,227.5555,67.6323,960.7500,26.8934,,103.0869,364.4754,23.9024,196.9790,127.9809,36.6486,51.0844,75.3087,35.9738,10.1538,161.0099,25.6800,49.0002,61.2745,37.1307,58.0533,35.7880,30.6402,31.1593,94.6299,74.5396,70.8980,33.3892,,31.0891,125.5289,72.2206,95.6916,58.9465,,56.8700,738.0000,3.5080
2023-05-16,169.6911,128.6813,105.4100,103.0050,266.5502,345.1100,78.8398,88.4889,,8.7077,101.4800,207.4357,172.1963,113.4000,16.7838,34.0350,157.5257,61.6410,143.2315,200.8700,84.2949,25.3106,7.7200,79.8048,103.9116,590.5961,18.1525,58.3351,65.6601,42.7652,27036.6504,73.2702,2.3360,41.0419,198.0366,94.4695,77.5263,75.2427,41.0044,57.8800,476.6720,201.6002,134.0100,0.8150,2.1200,59.7210,135.2061,45.5599,347.8557,196.2711,314.0300,13.2600,84.8432,,84.4893,87.0517,72.2748,96.8406,672.4811,,,160.0597,2.0800,35.5053,130.7444,9.3151,22.0992,,1988.4000,,79.4451,79.3896,184.8700,21.9900,119.1121,118.5303,21.1125,,298.0898,261.7416,5.7123,170.2462,61.8573,112.0739,88.8973,,412.6769,166.2277,145.7206,74.3051,125.4462,128.7979,13.9955,57.8114,25.1293,29.9600,428.1786,413.0478,187.8952,9.4100,93.9153,8.2400,83.4934,274.4825,5.6552,71.5493,236.9605,,35.6646,288.2900,100.7666,105.8898,74.3963,17.0083,304.5281,5.8800,13426.0098,69.4776,45.8027,110.0440,414.4975,,29.1872,51.0242,322.2000,34.7425,94.8390,55.2201,95.7150,,16.6191,55.9178,174.8185,30.7086,144.0803,118.5740,110.1966,9.4700,82.1304,255.4744,82.5928,,60.4767,321.4580,7.5326,89.4146,,98.2431,24.0197,48.0188,27.4900,52.0573,73.4827,40.0714,64.3328,4.7600,14.7489,88.5192,349.9792,,157.1987,394.7860,,565.8787,66.1473,56.1357,42.8350,,140.4571,100.0084,75.4229,91.0019,514.9587,138.1650,166.5200,7.8489,82.1575,23.1400,452.2372,183.7675,2.8500,143.6761,45.6000,225.2683,67.5082,871.5000,26.2849,,100.1014,362.0645,23.4687,195.4519,126.3874,36.3940,50.6040,72.8652,35.6212,10.0941,160.1981,25.2829,48.3227,60.0834,36.5178,57.9856,34.9082,30.3544,31.1515,93.3485,74.6180,70.2990,32.4963,,30.4004,124.4825,71.9279,93.3692,57.5616,,55.5400,758.0000,3.5490
2023-05-17,170.3025,128.7352,108.3300,102.4682,271.7439,356.6300,77.9269,88.3547,,8.7328,103.7500,206.7649,175.5494,115.5000,17.2314,33.9575,159.2242,63.1814,146.7831,206.8700,86.1183,26.4300,8.4100,79.8223,105.8898,606.2594,18.7371,57.9086,65.5437,42.7564,27398.8027,76.2958,2.6800,42.6734,202.7199,97.0124,78.8904,75.0005,41.2402,61.0400,475.5670,206.3504,137.2300,0.7700,2.3600,61.7947,137.1438,45.8875,353.0255,196.4979,318.0795,13.2700,86.6742,,83.5996,86.5105,72.2834,99.6929,683.6062,,,164.4745,2.1500,35.4061,130.8146,9.5221,22.6072,,1980.7000,,81.2833,79.0290,184.2300,22.8700,120.4908,119.8494,21.0672,,306.7962,271.0681,5.7815,174.1645,62.0248,114.1164,88.6097,,422.9102,169.9328,145.4005,74.4772,129.3034,128.9671,14.1243,57.7474,25.0935,28.8500,428.9827,421.8764,195.4216,9.5400,93.9066,8.3600,83.4580,273.8387,6.1608,71.0251,240.6019,,35.8623,295.4600,104.4291,104.6856,76.2594,16.8695,307.4065,5.8200,13589.2598,69.0195,46.5476,110.5164,425.6394,,30.1513,51.3289,302.6600,35.5334,96.3063,55.9609,95.7600,,16.5599,55.7095,173.5804,30.4928,143.4697,124.8243,111.5144,10.2500,81.8067,253.8559,85.1993,,61.1332,325.3489,7.7219,90.4543,,98.6257,24.0061,49.6772,25.6900,51.4359,73.4022,41.2295,64.3691,4.9600,15.8170,90.7123,352.2137,,151.5497,399.5783,,545.5306,66.7428,56.4496,43.5867,,144.0825,99.9625,76.1268,90.7366,516.8609,136.1267,173.8600,8.3617,86.9407,24.6500,457.0356,185.6063,2.9500,147.7722,50.0000,227.3991,67.4284,908.2500,26.6230,,102.3473,366.3868,23.4687,197.9875,127.8505,36.5213,50.8668,72.8464,37.5419,10.5615,159.2334,25.5476,48.2420,59.5872,36.7582,58.6920,35.5794,30.9641,31.5038,94.9550,75.6122,70.2621,32.9202,,30.2909,124.6347,73.4258,95.4639,59.1773,,57.7600,756.8000,3.5810
2023-05-18,172.6299,128.8161,111.8700,102.1387,274.4649,360.4300,77.5421,87.9431,,8.8668,107.9300,206.0390,172.1873,118.1500,17.8094,35.3650,158.1098,65.1447,148.1246,207.2400,81.4553,26.3374,8.0500,79.8658,109.1992,623.6746,18.5608,57.1861,65.2749,42.5550,26832.2090,75.8310,2.9200,42.0480,205.2240,96.6225,79.8815,74.2366,41.9174,60.2600,478.5453,210.2334,141.8500,0.8000,2.3920,61.6879,136.9748,45.4219,355.3753,197.5273,319.4580,13.1800,85.3870,,83.4108,86.0233,71.9926,100.7906,677.0721,,,167.9467,2.1300,35.5234,130.7970,9.6381,22.7750,,1956.5000,,81.7075,77.8416,181.8400,23.0500,122.5142,121.8231,20.9765,,306.2387,273.6360,5.8161,176.1458,62.0583,114.5158,88.0616,,438.3829,170.9652,144.9341,74.5100,130.2840,128.0322,14.1844,57.4274,24.0453,28.6800,429.3945,420.4465,197.2702,9.6900,93.5123,8.3400,83.0498,274.3893,5.9923,71.0619,244.9279,,35.6487,284.8300,104.7595,103.9924,76.7865,16.6196,311.8315,5.8200,13834.6201,68.7997,46.5658,112.3019,422.0808,,31.6500,50.8380,296.4000,35.8860,98.7870,55.3245,94.8600,,16.3234,55.6009,173.1285,30.2688,141.1106,124.3766,110.9328,11.7400,81.0279,251.8924,86.5386,,60.9442,331.3917,7.7976,90.5957,,99.9321,23.9337,49.6101,26.1400,50.9871,73.2679,41.5538,64.4689,5.0700,17.3164,90.0637,355.0046,,147.4013,403.4276,,516.4330,66.8792,57.9361,41.8725,,138.0134,99.6321,76.4353,90.0643,518.7136,132.8577,176.8900,8.5703,88.6340,24.2300,451.7753,185.5784,3.1500,147.4963,50.8000,228.3277,67.2776,918.7500,26.5131,,101.8452,369.9695,23.5554,199.9564,128.2605,36.2939,50.7037,72.2543,37.3100,10.4024,157.5907,25.7770,48.8679,59.4338,36.9751,59.7468,35.8378,31.1928,31.8610,95.6435,77.1598,69.9211,32.7128,,30.1997,124.3303,74.5675,96.3291,59.3312,,59.5200,775.6000,3.6480
2023-05-19,172.7384,130.3158,107.3800,102.5718,276.7849,371.2500,77.4705,87.7463,,8.9505,105.8200,205.2947,171.9169,116.2500,17.4096,35.9775,158.3884,65.5627,147.6131,205.4900,79.7554,26.0044,7.8800,79.8658,108.5820,621.2241,18.3381,57.3080,65.0958,42.5462,26890.1289,75.7126,2.4400,41.4316,205.2814,95.8512,80.7647,74.4602,42.1244,56.7800,477.0274,207.3162,144.7200,0.7690,2.1480,61.7502,138.0598,44.9391,348.6902,199.1848,318.3681,13.2900,82.2598,,83.1412,85.8700,71.9840,103.1029,679.3253,,,167.5043,2.1900,35.9562,129.8501,9.6463,22.6168,,1978.7000,,81.9039,77.0763,183.6400,22.0600,122.2464,121.7537,20.9039,,303.0516,269.6682,5.8507,175.3462,62.1253,115.5234,87.7291,,436.7866,169.9231,145.3274,74.5509,129.9852,129.1273,14.1844,57.4548,23.8303,29.1000,433.7974,419.2840,194.5445,9.6900,93.3984,8.1100,82.7126,275.7889,5.7582,70.8688,243.7274,,35.8307,285.1700,104.1271,105.3515,74.7416,16.6525,311.6553,5.9200,13803.4902,68.2317,47.0654,108.4190,421.8048,,31.2363,50.7534,289.9000,35.8860,99.2697,56.1603,94.3300,,16.3727,55.7548,173.3815,30.5094,141.7027,123.4171,111.8416,11.7100,81.5442,251.9808,86.2750,,60.5960,330.6451,7.7219,90.5957,,98.4577,23.8659,49.5334,26.3200,51.0561,73.2142,41.9429,64.7956,4.9300,17.0420,89.9102,356.5854,,147.9309,402.8405,,520.0955,66.2927,57.4837,41.7545,,136.3126,99.3934,76.5125,89.4275,522.5182,133.6749,180.1400,8.8137,88.5671,24.0500,451.3888,185.7277,3.1600,147.4014,50.0000,228.0443,67.2688,903.0000,26.7075,,101.5896,369.3836,23.6229,199.4762,128.2605,36.2757,50.8759,71.9348,37.1430,10.3924,157.9345,25.8035,48.3646,59.4879,37.0694,59.4275,36.1145,31.0594,31.8288,95.4140,77.1255,69.9672,32.6587,,30.1541,124.9106,73.9429,96.7754,57.2057,,58.6500,754.0000,3.6920
2023-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27129.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26753.8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-22,171.7916,130.1272,109.9300,101.9315,277.7778,372.0500,77.3362,87.6658,,9.0594,108.0000,205.8185,174.3866,115.0100,17.0880,36.3425,158.8198,65.1899,150.0838,205.9100,81.7687,26.2172,7.9200,79.8745,105.8474,625.5941,18.7000,57.2819,65.0779,42.5550,26851.2773,77.4714,2.5520,41.5041,204.7844,97.5295,81.9718,73.0442,42.0388,61.0700,472.5599,207.2177,147.4100,0.7890,2.2940,61.7858,135.5784,44.9736,345.7649,201.7583,317.1392,13.2800,82.9487,,82.6559,85.3829,71.9755,102.1672,682.2731,,,167.5332,2.4000,36.1817,130.3324,9.6298,22.7797,,1974.8000,,82.1317,75.3788,183.2100,24.2100,124.8450,124.0249,20.8858,,301.9088,269.4642,5.9633,174.9730,62.4016,115.7413,87.5674,,444.6992,171.9976,144.5442,74.8786,128.9111,125.2721,14.1930,56.2477,24.3230,29.4500,425.5702,419.4963,191.6019,9.9900,93.3634,8.1000,82.7570,270.0035,6.1702,69.7744,246.3865,,35.5380,287.9900,104.4291,104.4393,74.7689,16.4923,314.4356,5.8500,13849.7402,68.3233,46.9655,104.0921,421.5765,,31.1484,51.0665,289.3000,35.8860,98.2368,56.0749,96.0550,,16.2741,56.3433,168.6819,32.1523,137.9929,123.9380,112.9049,11.8400,81.4392,251.6359,86.8384,,62.6948,331.7553,7.8449,90.1528,,96.0222,23.8297,49.8210,26.3400,51.0561,73.1873,42.6193,64.3782,5.2600,17.1792,90.4392,363.3479,,147.9309,403.0042,,514.8051,66.4110,58.1208,42.7669,,135.9814,99.2099,75.6254,89.1090,524.1433,136.1460,188.8700,9.4395,87.7443,24.0400,453.0857,185.0929,3.3000,147.9016,49.6000,226.0601,67.2599,945.0000,26.7159,,103.9300,369.5853,23.6229,199.8220,128.0462,36.5122,51.0300,71.8878,38.0244,10.7703,156.9221,25.7947,47.9388,59.4428,36.8761,59.9694,35.9648,31.1166,31.8288,95.3949,77.2724,68.9074,32.8751,,30.1632,125.0343,73.7136,95.6005,57.3692,,60.6200,767.6000,3.7190
2023-05-23,169.1881,127.9898,106.2500,99.5680,275.0568,370.4200,76.9693,87.7642,,8.9589,108.1200,206.2320,169.5914,114.9900,17.1227,35.1175,157.3998,65.9712,147.2367,202.6000,78.7107,26.4392,7.6900,79.8745,103.5649,616.4067,18.4495,57.9086,65.1227,42.5199,27225.7266,76.3049,2.6440,41.6129,203.3029,95.7495,82.4723,71.7680,40.9402,59.1000,465.8348,203.6501,143.9000,0.7900,2.3820,62.0083,139.5006,45.0857,345.7457,200.6503,314.9576,13.5300,81.9697,,81.5595,84.6882,72.0610,102.0862,657.2767,,,164.8208,2.3100,36.4703,129.8413,9.7126,22.6791,,1972.4000,,79.8928,75.1765,183.4300,23.1600,122.2860,121.5554,20.9039,,300.6544,273.4322,5.7296,173.2316,62.0750,116.3586,87.7112,,440.4785,171.1871,144.4889,74.5100,127.5662,123.3757,14.2016,56.1471,23.5615,28.7400,414.9993,417.5682,194.9029,9.7300,93.5562,8.1100,82.7836,267.2228,6.4605,69.5721,244.8188,,35.5380,284.8500,103.7589,103.3264,75.1052,16.7948,308.6399,5.5100,13672.5400,67.9385,47.2380,102.7695,421.5385,,30.6609,50.8634,281.6000,36.0861,95.1189,56.6827,94.8700,,16.1755,55.5103,168.1667,32.8908,136.5034,121.8545,112.2778,12.6400,81.3254,254.2804,86.9111,,61.6703,327.5499,7.5705,88.6637,,93.6333,23.9021,50.6071,25.5900,51.6430,73.1784,42.6749,64.5597,5.2900,16.5814,88.8605,353.4336,,152.8737,398.4813,,534.5426,66.6019,57.5853,41.4203,,131.7295,99.5128,74.7190,89.3655,520.2592,135.9248,185.7700,9.2048,86.5198,24.7500,451.9733,183.3101,3.2900,146.4183,48.8000,219.5113,67.3043,934.5000,26.2764,,103.6628,365.4551,23.6711,197.7090,127.3286,35.9665,50.2867,71.5870,38.2379,10.5217,155.4704,25.9271,47.8484,59.1811,36.3056,59.2242,36.3503,30.7545,31.4911,94.2474,76.1313,68.4005,32.4692,,30.0583,123.6644,73.0403,96.9029,57.1095,,61.5600,779.2000,3.6980
2023-05-24,169.4642,126.7595,105.7100,97.9672,273.8347,365.7600,76.2265,87.5405,,8.9087,108.2700,203.3651,165.3009,116.7500,17.4965,35.3050,154.6228,65.3014,145.4609,199.2700,77.1247,25.9952,7.6300,79.8745,103.1070,610.3222,18.2267,56.9859,64.9435,42.4499,26334.8184,75.7855,2.5080,40.3258,200.4261,94.0203,81.7559,71.2463,41.0614,58.3600,463.8076,206.0350,149.2000,0.7700,2.3060,61.2518,139.8742,44.2407,339.6073,198.6439,312.4808,13.4300,78.3984,,81.0292,84.3454,71.9413,101.9333,636.8737,,,161.7525,2.2500,36.2088,128.4122,9.3814,22.4107,,1962.8000,,79.3272,74.8247,181.9500,23.2700,120.6495,119.9090,20.8495,,297.1607,269.8721,5.5911,170.4683,61.6397,114.0891,87.4865,,407.3007,169.3732,144.3507,73.9856,126.3988,122.5565,14.1672,55.6716,23.1763,28.8200,417.5096,417.6512,192.0546,9.8400,93.1882,7.9900,82.5173,266.8029,6.2170,69.4065,247.2696,,35.5538,281.7400,104.3442,103.6274,73.8147,16.8660,307.2596,5.4200,13604.4805,68.0118,46.8202,102.3065,420.0256,,30.5110,50.0087,277.9000,35.5143,94.9066,56.4073,102.1550,,16.2347,55.0486,167.1003,32.0528,135.3748,120.1640,109.9876,12.2300,80.8091,250.6453,87.7472,,61.4713,325.8697,7.4191,88.2679,,92.9521,23.8161,49.9265,24.9700,52.0227,73.0888,42.8324,64.2874,5.3100,15.7092,87.1794,347.5883,,156.2278,395.5943,,542.6819,66.2473,56.6158,40.9780,,128.0952,99.2007,74.0730,88.9233,506.0118,134.6076,182.9000,8.9875,86.2233,25.3100,453.2837,179.1375,2.9900,144.6333,48.0000,217.2339,67.1712,892.5000,25.8708,,105.7729,362.7177,23.5169,196.1819,126.1079,35.7119,49.6885,69.7637,37.9224,10.3924,155.3176,25.8300,47.6290,58.7661,35.8908,58.9533,36.5090,30.3544,31.3545,93.0329,75.5730,67.9581,31.7567,,29.8622,122.8178,72.7720,97.9866,56.9845,,61.8600,807.2000,3.7190
2023-05-25,170.5983,124.4874,104.4200,96.1781,278.5511,392.0600,73.8368,87.2184,,8.7496,120.3500,199.8182,164.5527,115.0000,17.0793,39.0500,153.2029,70.0361,145.8083,200.8700,74.8170,26.0599,7.2100,79.9268,101.9895,615.4658,18.1896,56.1939,64.7016,42.2922,26476.2070,76.1227,2.4440,40.0901,200.6937,95.1561,81.2064,71.0320,41.1580,56.8700,467.4488,206.8728,149.6100,0.7500,2.1880,60.2283,137.4639,43.4819,340.3746,201.0342,312.2330,13.2300,83.5923,,79.8878,84.0929,71.7531,99.3330,667.1338,,,170.1974,2.1600,35.6316,127.4741,9.4228,22.3149,,1943.1000,,79.7514,74.3321,180.2000,23.3500,123.3374,122.4678,20.7770,,300.9424,265.8394,5.7123,170.8326,61.5978,115.0695,86.9384,,404.5391,168.0513,142.2775,73.9118,126.7070,122.0134,13.9268,55.2418,22.6925,28.2300,419.0198,408.5273,189.6118,9.9900,92.8816,8.1400,82.1180,266.4296,5.7676,69.1398,250.7224,,35.3324,273.4100,103.3814,102.4416,75.4323,16.2522,319.0761,5.5500,13938.5303,67.2331,46.1479,101.5413,412.4803,,37.9464,49.4586,294.3000,35.2571,100.6693,55.8564,103.9900,,16.1952,54.1703,166.1151,31.3890,134.5051,117.8156,110.8601,12.8400,79.4178,250.3977,86.4568,,59.0543,333.7991,7.2487,87.7590,,91.8603,23.7302,51.9972,26.1100,51.6085,72.9277,41.8410,63.3529,5.2100,18.7668,86.4028,350.5428,,152.6972,399.0202,,504.6310,65.2744,55.4986,39.7297,,125.9916,98.7510,73.2244,88.7021,515.8405,130.5309,184.4700,9.1005,96.5742,24.1600,450.3329,180.3511,2.9000,147.6601,46.8000,218.3384,67.0116,871.5000,25.5919,,104.2894,365.8777,23.3916,197.5169,125.5581,35.6483,49.5616,69.1904,37.9502,10.2134,154.6108,25.6623,47.1548,58.0082,35.7635,58.9533,35.8605,30.3448,31.8688,93.3389,78.4723,67.4420,31.8289,,29.4608,121.5621,72.4451,96.2289,55.8496,,59.3000,830.0000,3.8140
2023-05-26,173.0046,123.5355,106.8100,96.8655,289.8551,415.3900,73.6131,87.2900,,8.7412,127.0300,199.3312,164.2102,120.1100,18.2266,42.5875,154.3352,78.1016,151.7534,203.6300,76.8968,26.1894,6.2500,79.9443,101.7445,626.4420,18.2731,55.5497,64.7823,42.3798,26719.2910,78.1002,2.4160,40.4255,202.4332,94.7323,82.2858,70.9948,41.4204,56.9200,487.3458,212.3227,154.1200,0.6850,2.3480,60.2016,137.0370,42.9904,342.6093,202.5695,315.1767,13.0300,89.6382,,79.7171,83.6148,72.0525,99.0810,687.7818,,,175.4972,2.1100,35.5234,128.5174,10.0107,22.5737,,1944.1000,,80.7098,74.0418,180.9200,23.2500,124.4086,123.5885,20.7860,,308.4966,271.4759,5.8421,172.1476,61.9746,117.0031,87.1001,,409.7586,169.9617,142.2222,74.3789,127.8931,121.3546,13.9182,55.1047,23.3644,28.1600,417.5293,413.7120,194.7803,10.1900,93.2758,8.3800,82.1624,266.9149,5.3837,69.0938,259.9996,,35.2849,273.0300,102.7112,101.3196,76.2503,15.9141,325.8998,5.4500,14298.4102,68.1533,46.5113,101.5696,418.8637,,38.9116,49.6447,297.3000,35.3524,100.4666,55.9799,105.8500,,16.2839,53.9349,165.9163,31.1981,134.5144,117.4135,113.5593,13.6500,79.4878,253.5640,86.2478,,59.8997,342.3278,7.3717,87.8909,,91.9443,23.7347,51.4507,25.5100,50.9871,72.9098,41.2110,63.0353,5.4100,22.4222,87.3501,352.9494,,146.8717,404.1878,,466.1732,65.3971,57.5114,40.5455,,124.3624,98.8704,74.2465,89.4186,517.2076,129.9444,193.1700,9.7437,98.7363,24.6800,453.9341,180.2484,2.8600,147.9534,49.6000,219.9315,67.0205,882.0000,25.8031,,104.8791,370.6323,23.5651,200.1197,126.5086,36.2394,50.1417,69.1152,38.2564,10.3626,154.0377,25.3711,47.2387,58.0352,35.9426,60.1532,35.7199,30.5926,32.4095,94.0370,80.7007,67.6725,32.1987,,29.4608,121.3148,74.1479,95.6005,56.3113,,59.0000,787.6000,3.8100
2023-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26868.3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28085.6465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27745.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
